battle_turn,pikachu_hp
Round 1830 - Turn 01:00,45.54096023018584
Round 1830 - Turn 02:00,40.263431480277866
Round 1830 - Turn 03:00,40.7931369467145
Round 1830 - Turn 04:00,24.149107879894014
Round 1830 - Turn 05:00,15.425073818653345
Round 1830 - Turn 06:00,17.17501489010857
Round 1830 - Turn 07:00,57.12045931079907
Round 1830 - Turn 08:00,46.25173173834788
Round 1830 - Turn 09:00,42.532735900738395
Round 1830 - Turn 10:00,13.81951852085518
Round 1830 - Turn 11:00,11.178322931298368
Round 1830 - Turn 12:00,38.09313579680767
Round 1830 - Turn 13:00,17.305121919058795
Round 1830 - Turn 14:00,9.449984375603478
Round 1830 - Turn 15:00,55.57310073550213
Round 1830 - Turn 16:00,20.935481916227264
Round 1830 - Turn 17:00,12.843828587111815
Round 1830 - Turn 18:00,21.589326642972857
Round 1830 - Turn 19:00,9.856024827105298
Round 1830 - Turn 20:00,33.2404355237663
Round 1830 - Turn 21:00,27.15611282553497
Round 1830 - Turn 22:00,17.562113922953003
Round 1830 - Turn 23:00,46.14070396445325
Round 1831 - Turn 00:00,11.723320127022568
Round 1831 - Turn 01:00,13.432797000127934
Round 1831 - Turn 02:00,56.56580551727217
Round 1831 - Turn 03:00,20.436934429562086
Round 1831 - Turn 04:00,8.397879081103433
Round 1831 - Turn 05:00,19.2230399718909
Round 1831 - Turn 06:00,16.711903175599744
Round 1831 - Turn 07:00,69.63490623226042
Round 1831 - Turn 08:00,42.97298791280081
Round 1831 - Turn 09:00,27.419405238506876
Round 1831 - Turn 10:00,13.907935140877811
Round 1831 - Turn 11:00,73.62799941613653
Round 1831 - Turn 12:00,25.008821400465347
Round 1831 - Turn 13:00,11.296838211402665
Round 1831 - Turn 14:00,33.86912802444675
Round 1831 - Turn 15:00,33.64295850158417
Round 1831 - Turn 16:00,17.578774280651274
Round 1831 - Turn 17:00,26.630994572714435
Round 1831 - Turn 18:00,14.716430546395117
Round 1831 - Turn 19:00,38.52988138195512
Round 1831 - Turn 20:00,12.645917808202825
Round 1831 - Turn 21:00,57.371303966844614
Round 1831 - Turn 22:00,38.923933801399464
Round 1831 - Turn 23:00,10.954121721447024
Round 1832 - Turn 00:00,68.9082174238786
Round 1832 - Turn 01:00,66.88839112966858
Round 1832 - Turn 02:00,34.00366822071868
Round 1832 - Turn 03:00,28.633387042841637
Round 1832 - Turn 04:00,10.457802528578739
Round 1832 - Turn 05:00,13.49835235660295
Round 1832 - Turn 06:00,56.61076435015971
Round 1832 - Turn 07:00,60.35527770513842
Round 1832 - Turn 08:00,71.94631780201716
Round 1832 - Turn 09:00,13.975180396764934
Round 1832 - Turn 10:00,62.182245472898344
Round 1832 - Turn 11:00,16.396206557419074
Round 1832 - Turn 12:00,25.872722968599668
Round 1832 - Turn 13:00,10.214865174060083
Round 1832 - Turn 14:00,54.6126487594295
Round 1832 - Turn 15:00,32.51238350082381
Round 1832 - Turn 16:00,12.876109307224212
Round 1832 - Turn 17:00,29.33172842376877
Round 1832 - Turn 18:00,12.021977774403494
Round 1832 - Turn 19:00,12.993914005079255
Round 1832 - Turn 20:00,13.939586008940154
Round 1832 - Turn 21:00,33.42920734857266
Round 1832 - Turn 22:00,33.67990234554063
Round 1832 - Turn 23:00,31.558059614856298
Round 1833 - Turn 00:00,11.494405144329292
Round 1833 - Turn 01:00,75.44774969550456
Round 1833 - Turn 02:00,0.0
Round 1833 - Turn 03:00,10.703631073744006
Round 1833 - Turn 04:00,62.448059296745825
Round 1833 - Turn 05:00,39.60795791683522
Round 1833 - Turn 06:00,40.891285774873985
Round 1833 - Turn 07:00,16.07356717124083
Round 1833 - Turn 08:00,10.897497447592075
Round 1833 - Turn 09:00,27.658423396774392
Round 1833 - Turn 10:00,11.420831398900575
Round 1833 - Turn 11:00,54.258704384964496
Round 1833 - Turn 12:00,51.21748900708146
Round 1833 - Turn 13:00,54.78028645086424
Round 1833 - Turn 14:00,11.631527904552243
Round 1833 - Turn 15:00,17.06891498671903
Round 1833 - Turn 16:00,9.914981274083551
Round 1833 - Turn 17:00,14.271245251409553
Round 1833 - Turn 18:00,36.97291205679712
Round 1833 - Turn 19:00,11.146165791693596
Round 1833 - Turn 20:00,13.55346001092586
Round 1833 - Turn 21:00,69.28743634984129
Round 1833 - Turn 22:00,11.67101360523036
Round 1833 - Turn 23:00,13.25878515522912
Round 1834 - Turn 00:00,26.821357478060907
Round 1834 - Turn 01:00,8.466527147818443
Round 1834 - Turn 02:00,69.23245729679019
Round 1834 - Turn 03:00,65.59416934048895
Round 1834 - Turn 04:00,36.95424153458863
Round 1834 - Turn 05:00,48.30061926475644
Round 1834 - Turn 06:00,11.984383360667351
Round 1834 - Turn 07:00,21.19304329809995
Round 1834 - Turn 08:00,21.430263526121742
Round 1834 - Turn 09:00,15.176896309594149
Round 1834 - Turn 10:00,56.3790755406897
Round 1834 - Turn 11:00,9.090405456052103
Round 1834 - Turn 12:00,73.77793079971592
Round 1834 - Turn 13:00,51.3276871318961
Round 1834 - Turn 14:00,59.746080982741994
Round 1834 - Turn 15:00,10.95945751441549
Round 1834 - Turn 16:00,51.884765965741614
Round 1834 - Turn 17:00,43.66496232223233
Round 1834 - Turn 18:00,15.498864188627499
Round 1834 - Turn 19:00,20.37648282622328
Round 1834 - Turn 20:00,48.48181880876708
Round 1834 - Turn 21:00,31.920759215608406
Round 1834 - Turn 22:00,24.51024582171741
Round 1834 - Turn 23:00,9.943442582908155
Round 1835 - Turn 00:00,40.50366192639775
Round 1835 - Turn 01:00,13.672370654880865
Round 1835 - Turn 02:00,39.27083645749431
Round 1835 - Turn 03:00,7.61891086697884
Round 1835 - Turn 04:00,56.630083098844615
Round 1835 - Turn 05:00,43.67355024488451
Round 1835 - Turn 06:00,30.45919279349691
Round 1835 - Turn 07:00,10.375676522309025
Round 1835 - Turn 08:00,72.73600271810987
Round 1835 - Turn 09:00,43.27666506834542
Round 1835 - Turn 10:00,16.08649218267265
Round 1835 - Turn 11:00,18.583280100545295
Round 1835 - Turn 12:00,63.205891607102764
Round 1835 - Turn 13:00,22.085237524782045
Round 1835 - Turn 14:00,8.47234398979355
Round 1835 - Turn 15:00,58.36189486980466
Round 1835 - Turn 16:00,46.199370360298076
Round 1835 - Turn 17:00,13.091712008845839
Round 1835 - Turn 18:00,12.980183251316035
Round 1835 - Turn 19:00,45.963673818653696
Round 1835 - Turn 20:00,15.579898308950849
Round 1835 - Turn 21:00,11.009078224108904
Round 1835 - Turn 22:00,51.56931518001251
Round 1835 - Turn 23:00,10.809152066662625
Round 1836 - Turn 00:00,9.923834145958914
Round 1836 - Turn 01:00,69.22669164479726
Round 1836 - Turn 02:00,68.60917804937885
Round 1836 - Turn 03:00,68.07918305739322
Round 1836 - Turn 04:00,55.594489604155655
Round 1836 - Turn 05:00,39.8302042767511
Round 1836 - Turn 06:00,25.05698777654544
Round 1836 - Turn 07:00,42.48618115090418
Round 1836 - Turn 08:00,10.564317127679343
Round 1836 - Turn 09:00,10.377707421762857
Round 1836 - Turn 10:00,9.94593709839583
Round 1836 - Turn 11:00,64.4415598147147
Round 1836 - Turn 12:00,47.394116013850095
Round 1836 - Turn 13:00,65.97541229203301
Round 1836 - Turn 14:00,60.35367271029318
Round 1836 - Turn 15:00,61.07314376008886
Round 1836 - Turn 16:00,44.92364984938503
Round 1836 - Turn 17:00,30.541944429414126
Round 1836 - Turn 18:00,15.86065384358885
Round 1836 - Turn 19:00,11.716531009191065
Round 1836 - Turn 20:00,23.683022406633995
Round 1836 - Turn 21:00,32.57722180895814
Round 1836 - Turn 22:00,11.690505762860742
Round 1836 - Turn 23:00,41.83408951033091
Round 1837 - Turn 00:00,53.63153191206309
Round 1837 - Turn 01:00,53.275074405064075
Round 1837 - Turn 02:00,37.00162819073477
Round 1837 - Turn 03:00,12.83603642689503
Round 1837 - Turn 04:00,13.812373823157689
Round 1837 - Turn 05:00,9.670093385608629
Round 1837 - Turn 06:00,21.453928625446622
Round 1837 - Turn 07:00,64.4134375395749
Round 1837 - Turn 08:00,58.1163904031997
Round 1837 - Turn 09:00,55.43593830658841
Round 1837 - Turn 10:00,15.628492605484936
Round 1837 - Turn 11:00,73.32820846489238
Round 1837 - Turn 12:00,38.018374665707945
Round 1837 - Turn 13:00,19.95697476569319
Round 1837 - Turn 14:00,20.660353634811752
Round 1837 - Turn 15:00,54.04770314853091
Round 1837 - Turn 16:00,21.141656791350613
Round 1837 - Turn 17:00,51.14696715209526
Round 1837 - Turn 18:00,48.557256972510686
Round 1837 - Turn 19:00,48.19526765313666
Round 1837 - Turn 20:00,53.486560662010156
Round 1837 - Turn 21:00,28.847159487366845
Round 1837 - Turn 22:00,10.713946597463986
Round 1837 - Turn 23:00,15.641600740127956
