battle_turn,pikachu_hp
Round 1831 - Turn 14:00,32.86596555013904
Round 1831 - Turn 15:00,33.89859330655137
Round 1831 - Turn 16:00,17.075351585961833
Round 1831 - Turn 17:00,27.27931474503077
Round 1831 - Turn 18:00,15.678599801601225
Round 1831 - Turn 19:00,40.68741397164307
Round 1831 - Turn 20:00,13.773111146685103
Round 1831 - Turn 21:00,57.43119127311195
Round 1831 - Turn 22:00,39.50691426910332
Round 1831 - Turn 23:00,12.121552949337145
Round 1832 - Turn 00:00,68.61149007927096
Round 1832 - Turn 01:00,69.68907980197167
Round 1832 - Turn 02:00,33.1558825283012
Round 1832 - Turn 03:00,27.986424903346975
Round 1832 - Turn 04:00,10.341830112890886
Round 1832 - Turn 05:00,14.553997250970706
Round 1832 - Turn 06:00,57.708796331392904
Round 1832 - Turn 07:00,55.37137530501701
Round 1832 - Turn 08:00,64.64024547503031
Round 1832 - Turn 09:00,15.116364400032133
Round 1832 - Turn 10:00,62.05906519115905
Round 1832 - Turn 11:00,13.94781629393134
Round 1832 - Turn 12:00,26.929030457561083
Round 1832 - Turn 13:00,10.35426221259574
Round 1832 - Turn 14:00,50.401466494350686
Round 1832 - Turn 15:00,33.21275566017873
Round 1832 - Turn 16:00,13.522104019488108
Round 1832 - Turn 17:00,26.605142223574454
Round 1832 - Turn 18:00,11.656739222609309
Round 1832 - Turn 19:00,14.346035027229862
Round 1832 - Turn 20:00,11.33073289020014
Round 1832 - Turn 21:00,33.023313984571
Round 1832 - Turn 22:00,33.499562791044326
Round 1832 - Turn 23:00,32.400606523038505
Round 1833 - Turn 00:00,8.777294857775162
Round 1833 - Turn 01:00,74.28520309687164
Round 1833 - Turn 02:00,24.42642283385982
Round 1833 - Turn 03:00,10.423077253261415
Round 1833 - Turn 04:00,60.76390509070965
Round 1833 - Turn 05:00,39.92642051105901
Round 1833 - Turn 06:00,42.468590785384265
Round 1833 - Turn 07:00,15.668391131788802
Round 1833 - Turn 08:00,11.922428382494084
Round 1833 - Turn 09:00,25.560645901524133
Round 1833 - Turn 10:00,10.947496334106178
Round 1833 - Turn 11:00,51.263443290043455
Round 1833 - Turn 12:00,52.85850860218682
Round 1833 - Turn 13:00,54.78873185520882
Round 1833 - Turn 14:00,12.944349644548982
Round 1833 - Turn 15:00,16.287116612549756
Round 1833 - Turn 16:00,11.327761948484916
Round 1833 - Turn 17:00,19.386203705087368
Round 1833 - Turn 18:00,38.16797282932947
Round 1833 - Turn 19:00,11.702994325391844
Round 1833 - Turn 20:00,14.632020558841097
Round 1833 - Turn 21:00,70.33472614286819
Round 1833 - Turn 22:00,11.341228780356428
Round 1833 - Turn 23:00,11.939144172045896
Round 1834 - Turn 00:00,25.58065283785463
Round 1834 - Turn 01:00,8.718423360893652
Round 1834 - Turn 02:00,73.60043404597523
Round 1834 - Turn 03:00,62.768573131246654
Round 1834 - Turn 04:00,31.43036721631548
Round 1834 - Turn 05:00,47.63888783225313
Round 1834 - Turn 06:00,11.953499684890895
Round 1834 - Turn 07:00,21.305728841984447
Round 1834 - Turn 08:00,19.575500067895074
Round 1834 - Turn 09:00,13.528207139010691
Round 1834 - Turn 10:00,54.84508637923963
Round 1834 - Turn 11:00,11.491224776734791
Round 1834 - Turn 12:00,72.58110644104542
Round 1834 - Turn 13:00,53.77458816647014
Round 1834 - Turn 14:00,58.369829350041684
Round 1834 - Turn 15:00,12.221592175583611
Round 1834 - Turn 16:00,51.56114270480963
Round 1834 - Turn 17:00,43.31355808572273
Round 1834 - Turn 18:00,15.469012128529968
Round 1834 - Turn 19:00,16.624280216222544
Round 1834 - Turn 20:00,49.57190767002978
Round 1834 - Turn 21:00,31.517668982394234
Round 1834 - Turn 22:00,25.069690471505382
Round 1834 - Turn 23:00,10.348439989100344
Round 1835 - Turn 00:00,38.617867189288425
Round 1835 - Turn 01:00,16.43690960451609
Round 1835 - Turn 02:00,42.17976855083725
Round 1835 - Turn 03:00,8.27529788646121
Round 1835 - Turn 04:00,54.562840468696976
Round 1835 - Turn 05:00,43.285532547606714
Round 1835 - Turn 06:00,31.476119873190836
Round 1835 - Turn 07:00,10.584634286905793
Round 1835 - Turn 08:00,71.40193631424086
Round 1835 - Turn 09:00,45.78746586961141
Round 1835 - Turn 10:00,15.421535030499022
Round 1835 - Turn 11:00,18.19930629960387
Round 1835 - Turn 12:00,63.49840657196157
Round 1835 - Turn 13:00,28.363550100189965
Round 1835 - Turn 14:00,9.256576418537215
Round 1835 - Turn 15:00,57.329424651844235
Round 1835 - Turn 16:00,46.755757919553844
Round 1835 - Turn 17:00,12.138242527431377
Round 1835 - Turn 18:00,12.797992701030338
Round 1835 - Turn 19:00,44.9430088403221
Round 1835 - Turn 20:00,14.511590009491599
Round 1835 - Turn 21:00,10.479265799201178
Round 1835 - Turn 22:00,51.19977300924019
Round 1835 - Turn 23:00,11.111548501963236
Round 1836 - Turn 00:00,10.598157230123597
Round 1836 - Turn 01:00,69.6263702594527
Round 1836 - Turn 02:00,68.52230070595365
Round 1836 - Turn 03:00,69.53307835836868
Round 1836 - Turn 04:00,54.08680733147956
Round 1836 - Turn 05:00,39.34946821763499
Round 1836 - Turn 06:00,23.691039268973082
Round 1836 - Turn 07:00,43.609598545231634
Round 1836 - Turn 08:00,9.652247823742703
Round 1836 - Turn 09:00,11.4050916799801
Round 1836 - Turn 10:00,10.72850525682983
Round 1836 - Turn 11:00,65.83518576362033
Round 1836 - Turn 12:00,48.37017958493857
Round 1836 - Turn 13:00,61.57874540793176
Round 1836 - Turn 14:00,61.51779666058944
Round 1836 - Turn 15:00,61.54937525459278
Round 1836 - Turn 16:00,44.741798093004164
Round 1836 - Turn 17:00,29.436851664453897
Round 1836 - Turn 18:00,16.388275180411256
Round 1836 - Turn 19:00,12.351309459420639
Round 1836 - Turn 20:00,25.743772965677145
Round 1836 - Turn 21:00,32.46380983070753
Round 1836 - Turn 22:00,11.55770769061531
Round 1836 - Turn 23:00,41.98922551246655
Round 1837 - Turn 00:00,53.73211340034336
Round 1837 - Turn 01:00,52.7490206155221
Round 1837 - Turn 02:00,35.95393707203287
Round 1837 - Turn 03:00,14.03652658440532
Round 1837 - Turn 04:00,13.419518453628179
Round 1837 - Turn 05:00,9.939248080899493
Round 1837 - Turn 06:00,16.78676769966733
Round 1837 - Turn 07:00,59.47216158807496
Round 1837 - Turn 08:00,58.28174739872871
Round 1837 - Turn 09:00,54.38180413820861
Round 1837 - Turn 10:00,14.964103124819843
Round 1837 - Turn 11:00,73.04475006829621
Round 1837 - Turn 12:00,38.06117324521938
Round 1837 - Turn 13:00,19.006379089828798
Round 1837 - Turn 14:00,19.330668867767535
Round 1837 - Turn 15:00,50.539436315707334
Round 1837 - Turn 16:00,22.20907649461002
Round 1837 - Turn 17:00,46.124506858647436
Round 1837 - Turn 18:00,49.161655881088876
Round 1837 - Turn 19:00,47.409441523464295
Round 1837 - Turn 20:00,51.71490785264095
Round 1837 - Turn 21:00,28.303134689871413
Round 1837 - Turn 22:00,10.503521474138195
Round 1837 - Turn 23:00,14.521175223509609
