battle_turn,pikachu_hp
Round 1832 - Turn 13:00,11.00117958615966
Round 1832 - Turn 14:00,53.067301414151785
Round 1832 - Turn 15:00,33.391353471229856
Round 1832 - Turn 16:00,13.417266616435567
Round 1832 - Turn 17:00,26.383733459239448
Round 1832 - Turn 18:00,11.406499043387281
Round 1832 - Turn 19:00,13.416217919907691
Round 1832 - Turn 20:00,11.134935489208537
Round 1832 - Turn 21:00,33.6435069549749
Round 1832 - Turn 22:00,33.43671307217571
Round 1832 - Turn 23:00,33.33109248805333
Round 1833 - Turn 00:00,8.521016370206535
Round 1833 - Turn 01:00,73.75701209678337
Round 1833 - Turn 02:00,27.965370437865957
Round 1833 - Turn 03:00,10.075508501540172
Round 1833 - Turn 04:00,62.19525049307298
Round 1833 - Turn 05:00,39.006041906334595
Round 1833 - Turn 06:00,42.68785826594475
Round 1833 - Turn 07:00,17.66389833456363
Round 1833 - Turn 08:00,13.587387770882682
Round 1833 - Turn 09:00,23.483405827973684
Round 1833 - Turn 10:00,11.457511807658014
Round 1833 - Turn 11:00,53.05075825997575
Round 1833 - Turn 12:00,52.44295957684577
Round 1833 - Turn 13:00,54.357927030649684
Round 1833 - Turn 14:00,14.03590964788996
Round 1833 - Turn 15:00,16.08701240160873
Round 1833 - Turn 16:00,11.510788461578858
Round 1833 - Turn 17:00,17.211075903193954
Round 1833 - Turn 18:00,37.798645041626
Round 1833 - Turn 19:00,11.799961304730914
Round 1833 - Turn 20:00,16.502924729061984
Round 1833 - Turn 21:00,70.88329016922076
Round 1833 - Turn 22:00,11.887401377817692
Round 1833 - Turn 23:00,10.81178267552497
Round 1834 - Turn 00:00,26.601684632426895
Round 1834 - Turn 01:00,9.337623775562932
Round 1834 - Turn 02:00,73.16139739140533
Round 1834 - Turn 03:00,68.05356341731792
Round 1834 - Turn 04:00,30.375317798976535
Round 1834 - Turn 05:00,47.76892869018578
Round 1834 - Turn 06:00,11.752274915626085
Round 1834 - Turn 07:00,20.521961721162477
Round 1834 - Turn 08:00,19.52078673642392
Round 1834 - Turn 09:00,14.475173305347681
Round 1834 - Turn 10:00,57.242570529249804
Round 1834 - Turn 11:00,11.372415542526952
Round 1834 - Turn 12:00,72.61653410892615
Round 1834 - Turn 13:00,52.6958747883456
Round 1834 - Turn 14:00,59.84879039340762
Round 1834 - Turn 15:00,12.127636481174308
Round 1834 - Turn 16:00,51.223546884886986
Round 1834 - Turn 17:00,46.23170017901573
Round 1834 - Turn 18:00,15.299559195961578
Round 1834 - Turn 19:00,16.483327134378058
Round 1834 - Turn 20:00,48.425286828707904
Round 1834 - Turn 21:00,32.38401896054965
Round 1834 - Turn 22:00,23.01001453017421
Round 1834 - Turn 23:00,10.322351020401472
Round 1835 - Turn 00:00,38.158521252716326
Round 1835 - Turn 01:00,15.7087716630836
Round 1835 - Turn 02:00,41.031400326412594
Round 1835 - Turn 03:00,8.066489378415172
Round 1835 - Turn 04:00,58.15105066753954
Round 1835 - Turn 05:00,42.842605217203314
Round 1835 - Turn 06:00,32.738722000057685
Round 1835 - Turn 07:00,10.900985471612755
Round 1835 - Turn 08:00,71.05042699747993
Round 1835 - Turn 09:00,46.227079051217935
Round 1835 - Turn 10:00,16.10730403645104
Round 1835 - Turn 11:00,18.55161023546577
Round 1835 - Turn 12:00,65.97686289130355
Round 1835 - Turn 13:00,24.82163046562443
Round 1835 - Turn 14:00,8.853573873853477
Round 1835 - Turn 15:00,57.600597050024504
Round 1835 - Turn 16:00,46.868203816839085
Round 1835 - Turn 17:00,12.849721783650153
Round 1835 - Turn 18:00,11.955242913213318
Round 1835 - Turn 19:00,45.00593593182117
Round 1835 - Turn 20:00,16.024968094456575
Round 1835 - Turn 21:00,9.852505348767268
Round 1835 - Turn 22:00,48.75862064227511
Round 1835 - Turn 23:00,10.752560376983814
Round 1836 - Turn 00:00,11.359659916373722
Round 1836 - Turn 01:00,72.19777491119649
Round 1836 - Turn 02:00,69.67599490171003
Round 1836 - Turn 03:00,68.89276972786047
Round 1836 - Turn 04:00,53.35920017938353
Round 1836 - Turn 05:00,38.36769879644686
Round 1836 - Turn 06:00,23.33243772655575
Round 1836 - Turn 07:00,42.95985268257897
Round 1836 - Turn 08:00,9.506518841967969
Round 1836 - Turn 09:00,11.166084211553272
Round 1836 - Turn 10:00,10.174995715515028
Round 1836 - Turn 11:00,65.58463871621571
Round 1836 - Turn 12:00,47.75940023977663
Round 1836 - Turn 13:00,62.40621319860144
Round 1836 - Turn 14:00,61.385030750282866
Round 1836 - Turn 15:00,61.50040429803542
Round 1836 - Turn 16:00,43.163868363460836
Round 1836 - Turn 17:00,29.604222194182967
Round 1836 - Turn 18:00,15.599925040572572
Round 1836 - Turn 19:00,12.032353479263088
Round 1836 - Turn 20:00,25.07713386768819
Round 1836 - Turn 21:00,33.997508398519614
Round 1836 - Turn 22:00,11.375555738278354
Round 1836 - Turn 23:00,41.813429672376785
Round 1837 - Turn 00:00,53.33378079891783
Round 1837 - Turn 01:00,53.32826967331679
Round 1837 - Turn 02:00,35.61839324466934
Round 1837 - Turn 03:00,12.595977349717947
Round 1837 - Turn 04:00,12.857300960192806
Round 1837 - Turn 05:00,10.574049586448373
Round 1837 - Turn 06:00,15.940331311336932
Round 1837 - Turn 07:00,66.9549179105924
Round 1837 - Turn 08:00,58.02783057867086
Round 1837 - Turn 09:00,54.15366309795471
Round 1837 - Turn 10:00,15.161621076471452
Round 1837 - Turn 11:00,72.45664394604641
Round 1837 - Turn 12:00,39.58519527034487
Round 1837 - Turn 13:00,20.197582021674428
Round 1837 - Turn 14:00,18.418370324606926
Round 1837 - Turn 15:00,53.049774679409275
Round 1837 - Turn 16:00,20.85104304259099
Round 1837 - Turn 17:00,50.47416841608728
Round 1837 - Turn 18:00,49.37720194266815
Round 1837 - Turn 19:00,48.33864557491083
Round 1837 - Turn 20:00,53.14498192796223
Round 1837 - Turn 21:00,27.35551530492384
Round 1837 - Turn 22:00,10.738015458901929
Round 1837 - Turn 23:00,14.1334631884691
